station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1520,686720.3,4355860.6,4154,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1530,686710.3,4355860.9,4161,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1540,686700.4,4355861.2,4168,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1550,686690.4,4355861.5,4175,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1560,686680.5,4355861.8,4180,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1570,686670.5,4355862.2,4183,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1580,686660.6,4355862.5,4185,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1590,686650.6,4355862.8,4187,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1600,686640.7,4355863.1,4190,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1610,686630.7,4355863.4,4194,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1620,686620.8,4355863.7,4201,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1630,686610.8,4355864.0,4208,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1640,686600.8,4355864.3,4216,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1650,686590.9,4355864.7,4222,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1660,686580.9,4355865.0,4230,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1670,686571.0,4355865.3,4233,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1680,686561.0,4355865.6,4235,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1690,686551.1,4355865.9,4232,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1700,686541.1,4355866.2,4227,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1709,686531.2,4355866.5,4219,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1719,686521.2,4355866.8,4206,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1729,686511.3,4355867.2,4193,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
